road_type,speed_kmh,time_period
高速公路,59.496787019219795,高峰期
高速公路,79.76178677029591,平峰期
高速公路,91.00906368903865,高峰期
高速公路,89.97694667423855,高峰期
高速公路,64.18130246378858,高峰期
高速公路,68.22009027588894,低峰期
高速公路,95.81919259315791,高峰期
高速公路,106.54786870606601,高峰期
高速公路,85.86065013020206,平峰期
高速公路,84.85946641493558,高峰期
高速公路,108.62552000005844,高峰期
高速公路,74.55867771945472,低峰期
高速公路,120.0,平峰期
高速公路,63.09454590700503,低峰期
高速公路,110.96992662977587,低峰期
高速公路,100.78335688306115,低峰期
高速公路,120.0,高峰期
高速公路,67.57661359235784,低峰期
高速公路,43.319542827980584,低峰期
高速公路,114.98892734590783,平峰期
高速公路,60.57332985360431,平峰期
高速公路,102.31552984276176,平峰期
高速公路,113.64302161254514,平峰期
高速公路,97.59521529435504,低峰期
高速公路,94.64361773004387,平峰期
高速公路,98.0188006961389,高峰期
高速公路,106.74843786742689,低峰期
高速公路,101.74136969526036,平峰期
高速公路,65.6683238641769,低峰期
高速公路,120.0,平峰期
高速公路,91.02216069753804,低峰期
高速公路,100.36683172959009,平峰期
高速公路,104.21978035053725,高峰期
高速公路,113.11855603762571,平峰期
高速公路,111.0421364494927,低峰期
高速公路,92.63473652894984,低峰期
高速公路,91.34932969169581,高峰期
高速公路,98.17221965937793,低峰期
高速公路,112.00122011906933,高峰期
高速公路,67.74756630334231,低峰期
高速公路,102.8819084448392,低峰期
高速公路,72.27354790008005,高峰期
高速公路,120.0,低峰期
高速公路,97.34628335968955,低峰期
高速公路,81.67944850698264,高峰期
高速公路,98.57433203337791,平峰期
高速公路,90.18403315372906,高峰期
高速公路,86.79626075335145,低峰期
高速公路,53.81549487184499,平峰期
高速公路,69.5161399364457,平峰期
高速公路,87.19093801034971,平峰期
高速公路,56.23291720639194,高峰期
高速公路,78.25647405284758,平峰期
高速公路,80.0025047442595,平峰期
高速公路,74.41114746524137,平峰期
高速公路,105.44709627329281,低峰期
高速公路,72.39661362803723,高峰期
高速公路,91.76817624153128,高峰期
高速公路,82.9367208201885,低峰期
高速公路,87.6240547373573,平峰期
高速公路,120.0,低峰期
高速公路,93.5937270366635,低峰期
高速公路,97.46065783052578,平峰期
高速公路,74.69165825573864,平峰期
高速公路,102.52299354591274,高峰期
高速公路,101.67939813695669,平峰期
高速公路,99.75217334077423,低峰期
高速公路,65.81646364234697,低峰期
高速公路,78.29505564063813,平峰期
高速公路,118.67160127136583,高峰期
高速公路,76.24511068625462,低峰期
高速公路,120.0,平峰期
高速公路,79.07206845899186,高峰期
高速公路,92.96432308105645,高峰期
高速公路,86.25661531485072,低峰期
高速公路,73.10389435636672,低峰期
高速公路,73.39182040860634,高峰期
高速公路,75.9151398702053,高峰期
高速公路,92.9612856289915,高峰期
高速公路,107.80835047990541,平峰期
高速公路,91.66313305427991,低峰期
高速公路,89.33243526908902,高峰期
高速公路,114.20756110684593,低峰期
高速公路,90.82676353932627,低峰期
高速公路,79.14272789777306,低峰期
高速公路,70.045178427264,高峰期
高速公路,115.40894567317235,平峰期
高速公路,83.41204979675395,高峰期
高速公路,78.42852411252264,低峰期
高速公路,76.69913552854547,高峰期
高速公路,114.28381110975457,高峰期
高速公路,78.5405201346355,低峰期
高速公路,109.80925515350188,低峰期
高速公路,85.39184179181062,高峰期
高速公路,65.83239337946154,高峰期
高速公路,83.350166123602,高峰期
高速公路,89.3441373110412,高峰期
高速公路,87.69658414457301,平峰期
高速公路,87.20032594247729,高峰期
高速公路,83.56110113656362,平峰期
高速公路,74.29980080594743,低峰期
高速公路,90.21475127548386,平峰期
高速公路,100.81896841455851,低峰期
高速公路,60.748084788005755,平峰期
高速公路,115.98124436104413,低峰期
高速公路,16.067561886213248,高峰期
高速公路,91.50497149532698,平峰期
高速公路,99.3217387094685,平峰期
高速公路,77.93294380209952,低峰期
高速公路,47.48330458058838,低峰期
高速公路,88.06551799815905,平峰期
高速公路,93.39391849206868,低峰期
高速公路,67.02562530847601,高峰期
高速公路,73.39733178839082,平峰期
高速公路,109.25424192127568,高峰期
高速公路,92.35363519403552,平峰期
高速公路,59.82646021474718,高峰期
高速公路,98.99659835510263,平峰期
高速公路,71.38962336043264,低峰期
高速公路,74.50475134346703,平峰期
高速公路,93.95314785361596,高峰期
高速公路,92.0898005523827,平峰期
高速公路,81.94786917682337,高峰期
高速公路,79.91581250836293,高峰期
高速公路,84.9840192255011,高峰期
高速公路,74.38813013854734,低峰期
高速公路,111.78024503555085,平峰期
高速公路,58.61612601983068,高峰期
高速公路,85.1824281085335,低峰期
高速公路,60.811898532429026,高峰期
高速公路,108.72003494557043,平峰期
高速公路,85.1537933202605,低峰期
高速公路,68.86662814237775,高峰期
高速公路,103.70095252523372,高峰期
高速公路,44.1613864652212,高峰期
高速公路,95.61768050277976,平峰期
高速公路,113.02578377075494,低峰期
高速公路,93.59087115725558,低峰期
高速公路,79.86979106431835,低峰期
高速公路,65.15636076381256,高峰期
高速公路,111.65029270845015,低峰期
高速公路,108.54843715284602,高峰期
高速公路,77.09276338217957,平峰期
高速公路,77.62724972780944,低峰期
高速公路,113.73534200453301,高峰期
高速公路,100.63226293577088,低峰期
高速公路,54.26831320578508,低峰期
高速公路,86.08595190594016,平峰期
高速公路,85.3488710444434,低峰期
高速公路,94.9526894525921,平峰期
高速公路,90.12092031870611,低峰期
高速公路,79.74577676455563,低峰期
高速公路,93.56719304719756,低峰期
高速公路,81.0444467430656,低峰期
高速公路,120.0,低峰期
高速公路,92.45455802027072,低峰期
高速公路,89.70601061741996,平峰期
高速公路,120.0,平峰期
高速公路,62.71313213111393,高峰期
高速公路,87.80054251833036,低峰期
高速公路,71.00793825991452,平峰期
高速公路,102.70020113020178,低峰期
高速公路,80.11301035643734,低峰期
高速公路,101.60187470399495,平峰期
高速公路,100.16101996869085,低峰期
高速公路,105.60744523980148,平峰期
高速公路,100.49037585043912,平峰期
高速公路,85.51921212289966,高峰期
高速公路,62.04694586462026,高峰期
高速公路,110.18169882026527,高峰期
高速公路,118.18054849330314,高峰期
高速公路,71.24263377416791,低峰期
高速公路,104.71754723225375,低峰期
高速公路,66.59274504828826,高峰期
高速公路,94.06864349523795,平峰期
高速公路,98.18840972416662,平峰期
高速公路,81.47560452390651,平峰期
高速公路,91.90142873786152,平峰期
高速公路,106.96406342994432,低峰期
高速公路,87.81166989497979,平峰期
高速公路,76.49724990879605,平峰期
高速公路,65.52441574455322,高峰期
高速公路,82.1847126749118,平峰期
高速公路,66.50556837581821,低峰期
高速公路,82.4523195672112,平峰期
高速公路,80.69515073140823,平峰期
高速公路,106.08209939925041,低峰期
高速公路,91.46950032420621,高峰期
高速公路,120.0,低峰期
高速公路,49.728215269847304,高峰期
高速公路,96.2674286343756,平峰期
高速公路,80.96887429000978,高峰期
高速公路,70.87918759031108,高峰期
高速公路,89.40461010847659,高峰期
高速公路,87.90766135278079,平峰期
高速公路,111.55625634692063,高峰期
高速公路,91.82516893606005,高峰期
高速公路,76.14396824562463,平峰期
高速公路,96.6842112740064,低峰期
高速公路,85.40696872576964,低峰期
高速公路,67.49042909758586,低峰期
高速公路,85.02909260974448,平峰期
高速公路,94.61884154813377,平峰期
高速公路,91.44564860464293,低峰期
高速公路,96.60626109263764,高峰期
高速公路,79.47029581985618,低峰期
高速公路,96.35223922867887,平峰期
高速公路,92.40231625634831,高峰期
高速公路,92.56458767547086,高峰期
高速公路,90.64713105653374,平峰期
高速公路,120.0,高峰期
高速公路,112.20252487600138,低峰期
高速公路,95.90783513857265,平峰期
高速公路,73.99585446303566,平峰期
高速公路,84.15335000487072,平峰期
高速公路,120.0,平峰期
高速公路,78.74125074332991,高峰期
高速公路,86.6854073372907,平峰期
高速公路,85.57193348771183,平峰期
高速公路,97.35774554317032,高峰期
高速公路,81.26707045429139,平峰期
高速公路,93.53716016296511,高峰期
高速公路,81.71366210696752,高峰期
高速公路,116.29021399063464,平峰期
高速公路,76.27444751132013,低峰期
高速公路,109.55289689576871,平峰期
高速公路,78.29728287352668,低峰期
高速公路,72.92507344238516,高峰期
高速公路,75.98414507020156,低峰期
高速公路,55.77128545930491,平峰期
高速公路,98.77196892768613,平峰期
高速公路,66.72047780953791,低峰期
高速公路,82.84160944814788,平峰期
高速公路,105.23243195197526,低峰期
高速公路,104.58705359489268,高峰期
高速公路,61.366821680054684,低峰期
高速公路,96.21087159861875,低峰期
高速公路,112.80987964616511,低峰期
高速公路,77.26314179620272,低峰期
高速公路,100.27146656003659,高峰期
高速公路,67.13440788410922,高峰期
高速公路,97.71313906473979,高峰期
高速公路,92.62542722659316,低峰期
高速公路,103.22293911650905,高峰期
高速公路,101.9829217377741,平峰期
高速公路,62.930327808976955,高峰期
高速公路,92.73106481488385,低峰期
高速公路,119.05827288547744,平峰期
高速公路,46.293823564351406,低峰期
高速公路,109.33852227724131,平峰期
高速公路,120.0,低峰期
高速公路,60.30728959030397,低峰期
高速公路,76.58601857705042,平峰期
高速公路,100.35486643901064,高峰期
高速公路,72.27749768372718,平峰期
高速公路,117.29158367290725,平峰期
高速公路,111.17792531512141,平峰期
高速公路,62.300735209137635,平峰期
高速公路,75.13883800137974,平峰期
高速公路,105.39673643670042,低峰期
高速公路,104.61318805494656,低峰期
高速公路,120.0,高峰期
高速公路,72.40235589101036,高峰期
高速公路,119.18435678943982,平峰期
高速公路,71.7217211047286,高峰期
高速公路,100.00641864911744,高峰期
高速公路,107.84684883118969,平峰期
高速公路,30.121998142671345,低峰期
高速公路,108.22412596165564,低峰期
高速公路,117.69139382098773,高峰期
高速公路,111.91763506947484,低峰期
高速公路,120.0,低峰期
高速公路,109.3035456701178,高峰期
高速公路,79.25589797294971,平峰期
高速公路,114.78022268830556,高峰期
高速公路,78.12067438889169,高峰期
高速公路,91.64835849891956,高峰期
高速公路,106.63566546802471,平峰期
高速公路,98.96161648293419,平峰期
高速公路,117.02263983700327,平峰期
高速公路,120.0,平峰期
高速公路,67.252721160972,高峰期
高速公路,83.43327762380625,低峰期
高速公路,96.3275672512462,高峰期
高速公路,80.73618113386517,平峰期
高速公路,88.48587463004202,低峰期
高速公路,105.51639212550137,高峰期
高速公路,102.85816662733534,低峰期
高速公路,94.94665460611768,平峰期
高速公路,92.95461006528461,低峰期
高速公路,85.52259731012768,低峰期
高速公路,118.09045678895436,平峰期
高速公路,120.0,低峰期
高速公路,110.37628007216941,高峰期
高速公路,67.01246824268091,低峰期
高速公路,84.75579139931057,高峰期
高速公路,93.9933191954577,低峰期
高速公路,71.1861094415553,低峰期
高速公路,91.58167409457856,平峰期
高速公路,90.44443585068485,平峰期
高速公路,111.68276349174461,高峰期
高速公路,80.03419120642737,平峰期
高速公路,113.2660577654739,平峰期
高速公路,70.85263927661227,平峰期
高速公路,73.64321604677292,平峰期
高速公路,82.41275384536026,平峰期
高速公路,90.95743773329616,高峰期
高速公路,41.669751971948045,高峰期
高速公路,99.18595130821878,平峰期
高速公路,120.0,平峰期
高速公路,103.02539135954707,高峰期
高速公路,85.78660146389674,低峰期
高速公路,68.30817835460815,高峰期
高速公路,53.739555285019726,低峰期
高速公路,57.13952750569365,平峰期
高速公路,87.38320249986246,平峰期
高速公路,120.0,高峰期
高速公路,35.65853218737186,平峰期
高速公路,104.00435778470126,低峰期
高速公路,76.44569175228118,低峰期
高速公路,83.29010081943314,高峰期
高速公路,71.24602226911975,低峰期
高速公路,62.65122417026191,高峰期
高速公路,92.51274477344641,高峰期
高速公路,95.25606972939339,低峰期
高速公路,103.36680117438581,低峰期
高速公路,56.29512587783619,低峰期
高速公路,107.47944666956175,低峰期
高速公路,107.83615108510368,低峰期
高速公路,98.48987372862943,低峰期
高速公路,81.58076765863078,低峰期
高速公路,96.16861734377889,平峰期
高速公路,86.79101886379355,高峰期
高速公路,109.37032659970012,高峰期
高速公路,82.66911404146434,低峰期
高速公路,92.16048860153337,高峰期
高速公路,55.233559900577184,低峰期
高速公路,96.10599578380443,平峰期
高速公路,75.00891098190526,高峰期
高速公路,100.24932434721138,高峰期
高速公路,105.76849790495669,平峰期
高速公路,77.80054115810695,平峰期
高速公路,90.62376604935434,平峰期
高速公路,93.48989822706515,高峰期
高速公路,97.36127463866642,高峰期
高速公路,105.79715651287832,平峰期
高速公路,103.18022352726926,平峰期
高速公路,82.40219385503734,平峰期
高速公路,120.0,平峰期
高速公路,105.03974952241602,平峰期
高速公路,118.10288784504054,低峰期
高速公路,96.93413446743838,平峰期
高速公路,98.11610910557081,低峰期
高速公路,87.65617897190913,高峰期
高速公路,81.1245104312461,高峰期
高速公路,109.50676362208738,低峰期
高速公路,95.29181249162832,平峰期
高速公路,87.3687230897321,高峰期
高速公路,69.54750028257196,平峰期
高速公路,120.0,平峰期
高速公路,92.2525086926514,低峰期
高速公路,65.46554845562898,高峰期
高速公路,91.62844931649046,高峰期
高速公路,85.98159124398876,低峰期
高速公路,85.16107199709703,平峰期
高速公路,101.52519603942731,平峰期
高速公路,86.00920957139529,高峰期
高速公路,83.89001895839016,低峰期
高速公路,117.24809473877717,低峰期
高速公路,55.20866049476037,平峰期
高速公路,88.97235384211447,平峰期
高速公路,108.57703721317627,低峰期
高速公路,102.53864897784933,高峰期
高速公路,110.40097186553237,平峰期
高速公路,120.0,低峰期
高速公路,120.0,低峰期
高速公路,66.8893057223425,低峰期
高速公路,57.78593167785007,高峰期
高速公路,96.5370481339703,平峰期
高速公路,62.917646368847585,平峰期
高速公路,51.470613596098474,平峰期
高速公路,96.32485715723172,高峰期
高速公路,101.34090650970467,平峰期
高速公路,120.0,平峰期
高速公路,105.36862139980848,平峰期
高速公路,120.0,平峰期
高速公路,97.11108370671955,高峰期
高速公路,67.27459522641286,低峰期
高速公路,106.44374112343247,低峰期
高速公路,116.68626199039642,平峰期
高速公路,97.82168795823144,平峰期
高速公路,119.0110093071148,平峰期
高速公路,87.53498573927645,高峰期
高速公路,100.91798234230649,平峰期
高速公路,86.51335837316262,高峰期
高速公路,120.0,平峰期
高速公路,106.82521372654423,平峰期
高速公路,67.66589738297586,低峰期
高速公路,120.0,平峰期
高速公路,75.33640483285224,高峰期
高速公路,90.27391919133079,低峰期
高速公路,99.3660159165132,高峰期
高速公路,100.99983949687308,低峰期
高速公路,99.67444446976796,高峰期
高速公路,67.33908989321093,低峰期
高速公路,99.7406927032422,高峰期
高速公路,112.01291874271405,高峰期
高速公路,111.43728059988315,平峰期
高速公路,63.96374813095925,低峰期
高速公路,76.88694237037944,低峰期
高速公路,69.1095670759824,平峰期
高速公路,96.79625984000899,高峰期
高速公路,58.967044351048784,高峰期
高速公路,67.54514455437064,低峰期
高速公路,76.69730020697538,高峰期
高速公路,54.06419775538555,低峰期
高速公路,89.44401792281806,低峰期
高速公路,47.87009521983809,高峰期
高速公路,99.70689539087066,高峰期
高速公路,82.05956722662253,高峰期
高速公路,77.52033585527116,平峰期
高速公路,80.78502756861484,低峰期
高速公路,88.79227815409237,高峰期
高速公路,101.85732365486231,平峰期
高速公路,116.34194547194235,高峰期
高速公路,110.27811630429909,低峰期
高速公路,120.0,平峰期
高速公路,103.50594418754899,低峰期
高速公路,92.80630204747865,高峰期
高速公路,80.85936361336742,高峰期
高速公路,81.52402086114938,高峰期
高速公路,100.78076053131844,平峰期
高速公路,70.01111716443592,平峰期
高速公路,94.57952278383873,平峰期
高速公路,89.6227020839223,平峰期
高速公路,75.43805886995425,高峰期
高速公路,68.97619414067637,高峰期
高速公路,120.0,高峰期
高速公路,62.068576675634176,平峰期
高速公路,88.64482871306768,平峰期
高速公路,114.45167616314411,高峰期
高速公路,100.58113729856557,高峰期
高速公路,80.52928888088678,平峰期
高速公路,66.15705728909323,低峰期
高速公路,92.59572886519048,高峰期
高速公路,37.20969501730238,高峰期
高速公路,93.39734120791736,高峰期
高速公路,90.69653173789081,平峰期
高速公路,111.40243857053198,高峰期
高速公路,67.13320513831134,高峰期
高速公路,83.53057200307867,高峰期
高速公路,98.73803293675036,高峰期
高速公路,94.11135517407124,高峰期
高速公路,63.14707006179161,低峰期
高速公路,77.04996539232235,低峰期
高速公路,117.99823120462787,高峰期
高速公路,95.18652770582231,高峰期
高速公路,56.71767704045541,高峰期
高速公路,107.66464293354673,高峰期
高速公路,58.01470547894439,平峰期
高速公路,83.85959004774497,平峰期
高速公路,101.26553109152955,平峰期
高速公路,114.27411760037472,低峰期
高速公路,43.24151524678402,高峰期
高速公路,104.23180214941395,平峰期
高速公路,107.23449280100934,高峰期
高速公路,78.8596906368374,高峰期
高速公路,91.818181788687,低峰期
高速公路,28.960565453173118,低峰期
高速公路,35.040393703841765,平峰期
高速公路,112.17065440016509,平峰期
高速公路,79.22209542028062,低峰期
高速公路,83.07575536995722,低峰期
高速公路,94.69352807388053,高峰期
高速公路,82.68135578446255,高峰期
高速公路,80.82615732926102,平峰期
高速公路,97.889781238201,平峰期
高速公路,60.08927484641224,低峰期
高速公路,113.19835303721187,平峰期
高速公路,85.39499950251293,高峰期
高速公路,69.88682998518254,低峰期
高速公路,67.19580630955336,高峰期
高速公路,90.85303772910646,低峰期
高速公路,83.87284580443246,低峰期
高速公路,59.023198509624805,高峰期
高速公路,77.96329789243727,平峰期
高速公路,73.81601994234367,平峰期
高速公路,115.23713073041739,平峰期
高速公路,92.60904829943485,平峰期
高速公路,120.0,高峰期
高速公路,75.80051551265484,低峰期
高速公路,84.1773622251194,高峰期
高速公路,97.73106450471428,平峰期
高速公路,102.08265221148068,平峰期
高速公路,104.41982144905931,高峰期
高速公路,72.24380895133048,低峰期
高速公路,72.8064172601881,高峰期
高速公路,82.89159457025647,高峰期
高速公路,119.61813728171195,高峰期
高速公路,69.98633633136929,低峰期
高速公路,79.46149987686691,高峰期
高速公路,104.59715828846373,高峰期
高速公路,103.5270852949764,平峰期
高速公路,101.10836735635839,高峰期
高速公路,91.61687161558605,平峰期
高速公路,68.69732756900528,平峰期
高速公路,76.18448142195729,平峰期
高速公路,112.52980351857902,低峰期
高速公路,105.47274666511483,平峰期
高速公路,63.300301844490676,高峰期
高速公路,107.38915259409644,高峰期
高速公路,116.1755687752867,平峰期
高速公路,91.07661577427342,平峰期
高速公路,98.52562361359213,高峰期
高速公路,110.22970371152418,平峰期
高速公路,76.08567207675196,低峰期
高速公路,120.0,平峰期
高速公路,114.46155957293065,低峰期
高速公路,100.48056294406923,低峰期
高速公路,89.30984311630577,低峰期
高速公路,99.89554889227495,平峰期
高速公路,58.7943500267111,低峰期
高速公路,120.0,低峰期
高速公路,112.577831468847,平峰期
高速公路,119.28027193604511,低峰期
高速公路,90.61514327367385,平峰期
高速公路,82.79421607840744,高峰期
高速公路,76.51385593299449,低峰期
高速公路,106.27149217693614,平峰期
高速公路,79.74905840687458,高峰期
高速公路,86.25286133630586,低峰期
高速公路,100.927982533505,低峰期
高速公路,76.81343366327323,平峰期
高速公路,110.8789352796638,高峰期
高速公路,89.64517844220292,平峰期
高速公路,59.83761363408056,低峰期
高速公路,76.59994642463344,低峰期
高速公路,116.16370899940527,低峰期
高速公路,71.25994973275235,低峰期
高速公路,107.88154974475238,高峰期
高速公路,92.43346873389144,高峰期
高速公路,86.56599396541772,平峰期
高速公路,120.0,平峰期
高速公路,64.31567514140691,平峰期
高速公路,75.19732790020434,低峰期
高速公路,89.53139862033184,平峰期
高速公路,120.0,高峰期
高速公路,89.57797646415385,平峰期
高速公路,95.48505877110904,平峰期
高速公路,83.28329000826729,高峰期
高速公路,97.17257157123807,高峰期
高速公路,84.52365186727076,低峰期
高速公路,103.9064520886651,高峰期
高速公路,105.48374652970989,高峰期
高速公路,85.31789674343602,平峰期
高速公路,67.49039923807872,高峰期
高速公路,91.87139694051471,低峰期
高速公路,118.04243496842334,平峰期
高速公路,73.46678812441581,低峰期
高速公路,96.67833780786601,高峰期
高速公路,65.88519139974764,低峰期
高速公路,69.2038533104695,低峰期
高速公路,116.00731670605975,高峰期
高速公路,103.8306676529856,高峰期
高速公路,96.97930260076855,平峰期
高速公路,43.5645347138341,平峰期
高速公路,78.94214257126588,平峰期
高速公路,102.13628006173374,高峰期
高速公路,61.0186898415802,低峰期
高速公路,82.92229220182807,低峰期
高速公路,105.33307421238635,平峰期
高速公路,59.77722573310388,平峰期
高速公路,56.41426826102406,高峰期
高速公路,60.123437675116406,低峰期
高速公路,96.68970423223024,平峰期
高速公路,78.86002942274196,高峰期
高速公路,107.5609725292623,平峰期
高速公路,92.4203677046923,高峰期
高速公路,120.0,低峰期
高速公路,65.25035603501304,高峰期
高速公路,96.63543410218196,平峰期
高速公路,74.095704579507,平峰期
高速公路,102.00425398296059,低峰期
高速公路,92.3987178054568,低峰期
高速公路,70.13758352359238,平峰期
高速公路,86.85695507782248,平峰期
高速公路,91.46196154423302,平峰期
高速公路,78.01382120009549,低峰期
高速公路,104.54334429967155,平峰期
高速公路,69.3781476666217,低峰期
高速公路,120.0,平峰期
高速公路,109.07380601253709,高峰期
高速公路,96.97482238107072,高峰期
高速公路,120.0,平峰期
高速公路,83.8140234821347,高峰期
高速公路,102.22751735128695,低峰期
高速公路,94.45360927198415,高峰期
高速公路,105.94935386415649,高峰期
高速公路,119.9223273413324,低峰期
高速公路,100.9789875322272,高峰期
高速公路,110.83587790630399,高峰期
高速公路,78.99224019306817,平峰期
高速公路,85.87699703072403,低峰期
高速公路,120.0,低峰期
高速公路,101.9371232705872,平峰期
高速公路,94.96647289716377,平峰期
高速公路,74.93511581832965,高峰期
高速公路,109.33192162269901,高峰期
高速公路,74.3706915803508,高峰期
高速公路,68.47668288459788,平峰期
高速公路,92.29851502057842,低峰期
高速公路,41.95014932942619,高峰期
高速公路,102.22153432741949,平峰期
高速公路,97.53888393482576,低峰期
高速公路,82.94392882728279,平峰期
高速公路,84.75763682879925,高峰期
高速公路,87.61358190667202,平峰期
高速公路,74.21745244905317,平峰期
高速公路,93.69145254996586,平峰期
高速公路,85.0121013922897,平峰期
高速公路,92.24904306577237,低峰期
高速公路,86.88542829330514,高峰期
高速公路,82.94942655017505,低峰期
高速公路,95.56985246875274,平峰期
高速公路,105.62199685863021,平峰期
高速公路,79.50461709664205,高峰期
高速公路,97.90946583291915,高峰期
高速公路,100.3886082102838,低峰期
高速公路,64.32272235986859,低峰期
高速公路,109.53088950307617,高峰期
高速公路,120.0,低峰期
高速公路,88.23808618674909,平峰期
高速公路,86.5760918259194,平峰期
高速公路,85.73987676809305,高峰期
高速公路,102.41211509598607,低峰期
高速公路,100.21557053299624,平峰期
高速公路,58.186775953582924,高峰期
高速公路,72.67757899531676,低峰期
高速公路,100.14625699783375,平峰期
高速公路,87.09956460240498,低峰期
高速公路,66.6776418552096,低峰期
高速公路,120.0,低峰期
高速公路,74.0057346748404,高峰期
高速公路,90.71554243993856,平峰期
高速公路,86.56961777142052,高峰期
高速公路,68.42622398098884,平峰期
高速公路,93.69909604360866,平峰期
高速公路,97.8421376699884,高峰期
高速公路,80.64647936340744,高峰期
高速公路,83.27615471221036,平峰期
高速公路,102.00974085525228,平峰期
高速公路,50.49723468673224,平峰期
高速公路,73.09992299504557,低峰期
高速公路,94.26869793064759,平峰期
高速公路,79.46522546019767,高峰期
高速公路,79.17941872541097,高峰期
高速公路,108.03385092392337,高峰期
高速公路,77.33351435924637,平峰期
高速公路,120.0,平峰期
高速公路,54.90974844222164,低峰期
高速公路,45.760123335558646,低峰期
高速公路,107.57872322936915,高峰期
高速公路,70.32097481255903,低峰期
高速公路,70.65852823454011,低峰期
高速公路,109.69466547639354,高峰期
高速公路,80.05462827907078,平峰期
高速公路,108.2072363172981,低峰期
高速公路,77.79176114495081,平峰期
高速公路,97.25063043950612,高峰期
高速公路,79.77155040043158,高峰期
高速公路,71.60375448259423,低峰期
高速公路,120.0,高峰期
高速公路,112.32924352719651,高峰期
高速公路,75.4671863413464,高峰期
高速公路,86.43207926371123,低峰期
高速公路,119.5245359682256,低峰期
高速公路,70.23559169876957,低峰期
高速公路,71.31783926383824,高峰期
高速公路,99.40120944609708,平峰期
高速公路,120.0,高峰期
高速公路,91.07663103734899,低峰期
高速公路,110.99622478973401,平峰期
高速公路,69.65120487422664,平峰期
高速公路,97.22104683872067,低峰期
高速公路,82.80770576296878,平峰期
高速公路,120.0,平峰期
高速公路,120.0,低峰期
高速公路,120.0,平峰期
高速公路,76.09021421805184,平峰期
高速公路,90.70996414811883,低峰期
高速公路,97.50333848648123,平峰期
高速公路,76.87064727348232,平峰期
高速公路,92.62110399454806,平峰期
高速公路,108.1795607271766,平峰期
高速公路,78.99268944536992,低峰期
高速公路,75.93287080525948,高峰期
高速公路,74.60688447660267,高峰期
高速公路,63.125952304226246,平峰期
高速公路,107.07985734187035,低峰期
高速公路,75.88663328548239,低峰期
高速公路,73.777853395024,平峰期
高速公路,100.58139670345481,高峰期
高速公路,89.78767958234971,平峰期
高速公路,79.48939279789806,低峰期
高速公路,106.21257621332005,低峰期
高速公路,78.69107736185154,高峰期
高速公路,46.46098055412111,低峰期
高速公路,116.66485977411627,低峰期
高速公路,73.43609048621343,低峰期
高速公路,75.62091642289471,高峰期
高速公路,75.70925878043901,低峰期
高速公路,91.19201977949272,平峰期
高速公路,84.51515085587418,高峰期
高速公路,109.76142225716276,平峰期
高速公路,120.0,平峰期
高速公路,76.41601043135266,高峰期
高速公路,71.23985151936499,平峰期
高速公路,79.5619725062566,高峰期
高速公路,98.78116582640607,平峰期
高速公路,87.67278062474837,高峰期
高速公路,79.99176979580972,低峰期
高速公路,64.05979006467074,低峰期
高速公路,45.82222314399136,平峰期
高速公路,69.90564889597135,低峰期
高速公路,115.28831723703757,高峰期
高速公路,98.71985546128394,平峰期
高速公路,86.16929354524933,低峰期
高速公路,104.59573593114779,低峰期
高速公路,64.24233689797161,平峰期
高速公路,91.13500103111244,低峰期
高速公路,54.27289751320116,低峰期
高速公路,96.92038052306965,平峰期
高速公路,95.19030352090857,低峰期
高速公路,95.66616446377297,低峰期
高速公路,113.35236159919651,低峰期
高速公路,105.51989593058221,低峰期
高速公路,65.82172769345472,平峰期
高速公路,113.65438655761355,高峰期
高速公路,85.81096103362673,高峰期
高速公路,50.597029966709314,低峰期
高速公路,87.8248875018439,低峰期
高速公路,102.9425818028469,高峰期
高速公路,69.72296206108095,低峰期
高速公路,116.65716487414379,高峰期
高速公路,71.53366881695675,平峰期
高速公路,80.37816084928758,平峰期
高速公路,76.70524928517862,平峰期
高速公路,55.82047577640382,平峰期
高速公路,70.13732754559271,平峰期
高速公路,75.7628139098846,平峰期
高速公路,87.39788932307233,高峰期
高速公路,29.97051016237795,低峰期
高速公路,104.33106046719656,高峰期
高速公路,104.13347402887342,平峰期
高速公路,113.62922491178755,低峰期
高速公路,60.166890438331976,低峰期
高速公路,84.14337160336328,平峰期
高速公路,108.82871240299117,平峰期
高速公路,110.54991635455752,平峰期
高速公路,119.5786187650511,平峰期
高速公路,92.05429949144421,平峰期
高速公路,88.88052284116293,平峰期
高速公路,58.8410160762332,低峰期
高速公路,111.2975238845462,平峰期
高速公路,80.79371516667905,平峰期
高速公路,90.6788195487146,低峰期
高速公路,89.34341145512045,高峰期
高速公路,42.10695483135826,平峰期
高速公路,73.77088551926566,低峰期
高速公路,99.07762740073026,低峰期
高速公路,89.02828394437633,高峰期
高速公路,99.2364595167282,平峰期
高速公路,105.6769388062277,平峰期
高速公路,73.53518838715038,平峰期
高速公路,79.69699438708389,低峰期
高速公路,87.17625748882399,平峰期
高速公路,105.46997909088313,平峰期
高速公路,85.3180392358608,平峰期
高速公路,54.37805691942248,平峰期
高速公路,86.03634257309865,高峰期
高速公路,104.6654090193741,高峰期
高速公路,117.14038845636595,高峰期
高速公路,95.61151848369548,平峰期
高速公路,60.280066472014035,平峰期
高速公路,81.87258508369872,低峰期
主干道,62.19272854574159,平峰期
主干道,64.10558021716786,平峰期
